Analysis for Result

ACCURACY REPORT:
Overall accuracy:                        0.16627078
Accuracy within 1 phone:                 0.37608868
Accuracy within 2 phones:                0.63024545
Average edit distance from gold:         0.38966534
Average feature edit distance from gold: 0.58342469

Performance associated with each phone in Result
Phone in Result	Associated final miss likelihood	Mean Associated Normalized Lev.Dist.	Mean Associated Feat Edit Dist
b	|	0.7322834645669292	|	1.846774193548387	|	0.5134925558312654
l	|	0.8658536585365854	|	2.197530864197531	|	0.6212408990186767
ˈe	|	0.8754325259515571	|	2.1038062283737022	|	0.5987490018631886
d̪	|	0.8345588235294118	|	2.0524193548387095	|	0.6008064516129034
o	|	0.8487712665406427	|	1.9588235294117646	|	0.5426470588235294
ˈɑ	|	0.7678100263852242	|	1.7836411609498681	|	0.5382078343819767
n̪	|	0.7922535211267606	|	1.9672727272727273	|	0.6006993006993011
ɑ	|	0.788785046728972	|	1.9680851063829787	|	0.5353927986906709
ˈi	|	0.8444444444444444	|	2.2222222222222223	|	0.6449786324786325
θ	|	0.9213483146067416	|	2.510324483775811	|	0.6777286135693209
e̯	|	1.0	|	3.56198347107438	|	1.0473617291799109
ʝ	|	0.9900990099009901	|	3.076530612244898	|	0.870290423861852
ɾ	|	0.8180147058823529	|	2.018329938900204	|	0.5892213692621024
j	|	1.0	|	2.814159292035398	|	0.7986725663716813
ɡ	|	0.8235294117647058	|	1.7413793103448276	|	0.4731432360742707
e	|	0.8689024390243902	|	2.342948717948718	|	0.7202909270216958
i	|	0.9466666666666667	|	3.013333333333333	|	0.7923076923076924
ɣʷ	|	1.0	|	2.903225806451613	|	0.9026054590570719
w	|	0.9872881355932204	|	2.7857142857142856	|	0.7925824175824175
ʎ	|	1.0	|	2.8676470588235294	|	0.7078619909502264
β	|	1.0	|	2.951219512195122	|	0.6765947467166978
ˈo	|	0.7797619047619048	|	1.6369047619047619	|	0.43269230769230776
k	|	0.7805907172995781	|	1.853448275862069	|	0.5186505305039789
r	|	0.8767123287671232	|	2.164383561643836	|	0.6198630136986303
s̪	|	1.0	|	2.56140350877193	|	0.5887314439946022
t̪	|	0.7991967871485943	|	2.0466101694915255	|	0.5688559322033896
ɲ	|	0.7027027027027027	|	1.6891891891891893	|	0.41580041580041577
x	|	0.9047619047619048	|	2.524193548387097	|	0.7808622828784118
xʷ	|	1.0	|	2.676470588235294	|	0.8914027149321265
s	|	0.8495575221238938	|	2.3181818181818183	|	0.7737762237762237
ç	|	1.0	|	3.257142857142857	|	0.936813186813187
m	|	0.7876712328767124	|	1.6666666666666667	|	0.5209668803418803
t͡ʃ	|	0.95	|	2.033333333333333	|	0.6102564102564101
ˈu	|	0.7666666666666667	|	1.8888888888888888	|	0.5514957264957266
z	|	1.0	|	2.6315789473684212	|	0.6912955465587044
p	|	0.7542372881355932	|	1.7672413793103448	|	0.4860742705570294
ŋ	|	1.0	|	2.347826086956522	|	0.4481605351170569
f	|	0.9	|	2.05	|	0.7451923076923077
u	|	0.8888888888888888	|	2.8518518518518516	|	0.6730769230769231
o̯	|	1.0	|	4.5	|	1.4711538461538463
ˈa	|	1.0	|	2.9166666666666665	|	0.49519230769230765
a	|	1.0	|	3.6	|	0.9519230769230769
kʰ	|	1.0	|	2.6666666666666665	|	0.5641025641025641
bʰ	|	1.0	|	2.5	|	1.0769230769230769
t̪ʰ	|	1.0	|	2.6666666666666665	|	0.6923076923076922
d͡ʒ	|	1.0	|	1.6666666666666667	|	0.22435897435897437
z̪	|	1.0	|	1.6666666666666667	|	0.5448717948717948
v	|	1.0	|	2.3333333333333335	|	0.26282051282051283
ˈø	|	1.0	|	2.0	|	0.19230769230769232
y	|	1.0	|	2.0	|	0.25
n	|	1.0	|	7.0	|	1.7307692307692308
d̪ʰ	|	1.0	|	4.0	|	0.7115384615384616
