Analysis for Gold

ACCURACY REPORT:
Overall accuracy:                        0.64798021
Accuracy within 1 phone:                 0.82934872
Accuracy within 2 phones:                0.93569662
Average edit distance from gold:         0.12081848
Average feature edit distance from gold: 0.17686600

Performance associated with each phone in Gold
Phone in Gold	Associated final miss likelihood	Mean Associated Normalized Lev.Dist.	Mean Associated Feat Edit Dist
b	|	0.2943722943722944	|	0.46875	|	0.12439903846153848
l	|	0.4366812227074236	|	0.8558951965065502	|	0.24101444407121259
ˈe	|	0.32235294117647056	|	0.5364705882352941	|	0.16375565610859727
d̪	|	0.43089430894308944	|	0.6697247706422018	|	0.2005116443189838
o	|	0.3606811145510836	|	0.5827814569536424	|	0.1655310748853794
ˈɑ	|	0.3865546218487395	|	0.6526610644257703	|	0.19440853264382674
n̪	|	0.38198757763975155	|	0.6019417475728155	|	0.18035847647498135
ɑ	|	0.2777777777777778	|	0.5234042553191489	|	0.15568739770867435
θ	|	0.34444444444444444	|	0.6045197740112994	|	0.1634072142546719
ɾ	|	0.3572778827977316	|	0.6354166666666666	|	0.17804487179487166
ɡ	|	0.48	|	0.8442622950819673	|	0.2539407313997478
w	|	0.3584905660377358	|	0.7547169811320755	|	0.21607402031930337
ʝ	|	0.32673267326732675	|	0.5841584158415841	|	0.16374714394516368
j	|	0.392	|	0.72	|	0.20461538461538464
ˈo	|	0.32222222222222224	|	0.6222222222222222	|	0.19636752136752136
k	|	0.34649122807017546	|	0.6311111111111111	|	0.16803418803418813
s	|	0.375	|	0.630188679245283	|	0.20145137880986938
t̪	|	0.3125	|	0.5732758620689655	|	0.1791279840848806
ɲ	|	0.3448275862068966	|	0.7241379310344828	|	0.1909814323607427
x	|	0.43	|	0.71	|	0.1798076923076923
e	|	0.3945578231292517	|	0.7132867132867133	|	0.21752286175363092
r	|	0.4098360655737705	|	0.7540983606557377	|	0.2168978562421185
ˈi	|	0.4171779141104294	|	0.6871165644171779	|	0.16871165644171787
u	|	0.6060606060606061	|	0.9696969696969697	|	0.2226107226107226
m	|	0.328042328042328	|	0.5459459459459459	|	0.1613305613305614
ˈu	|	0.24390243902439024	|	0.4878048780487805	|	0.10834896810506567
i	|	0.6507936507936508	|	1.2222222222222223	|	0.3351648351648353
t͡ʃ	|	0.42857142857142855	|	0.5918367346938775	|	0.15266875981161693
p	|	0.34868421052631576	|	0.6266666666666667	|	0.17358974358974363
f	|	0.5161290322580645	|	0.7096774193548387	|	0.2537220843672457
ɡʷ	|	0.4375	|	0.875	|	0.15384615384615383
ˌe	|	1.0	|	2.0	|	0.07692307692307693
