Analysis for Result

ACCURACY REPORT:
Overall accuracy:                        0.72501936
Accuracy within 1 phone:                 0.87838885
Accuracy within 2 phones:                0.95429899
Average edit distance from gold:         0.09060562
Average feature edit distance from gold: 0.12829947

Performance associated with each phone in Result
Phone in Result	Associated final miss likelihood	Mean Associated Normalized Lev.Dist.	Mean Associated Feat Edit Dist
b	|	0.24390243902439024	|	0.39330543933054396	|	0.10685548760862569
l	|	0.2838983050847458	|	0.4698275862068966	|	0.12491710875331566
ˈe	|	0.26824034334763946	|	0.44635193133047213	|	0.12900297127764943
d̪	|	0.311787072243346	|	0.5210084033613446	|	0.15029088558500328
o	|	0.27485380116959063	|	0.43622047244094486	|	0.11817080557238041
ˈɑ	|	0.28498727735368956	|	0.47837150127226463	|	0.1431787042474066
n̪	|	0.27405247813411077	|	0.44954128440366975	|	0.12326511409080222
ɑ	|	0.20804195804195805	|	0.3406813627254509	|	0.09345614305534151
θ	|	0.23157894736842105	|	0.3631578947368421	|	0.09767206477732793
ɾ	|	0.2754385964912281	|	0.4755381604696673	|	0.13277133825079038
ɡ	|	0.3359375	|	0.6111111111111112	|	0.18284493284493283
w	|	0.3103448275862069	|	0.6551724137931034	|	0.19164456233421748
j	|	0.256198347107438	|	0.4793388429752066	|	0.1492371265098538
e	|	0.33986928104575165	|	0.6073825503355704	|	0.1706246773360868
ˈo	|	0.26455026455026454	|	0.42857142857142855	|	0.11172161172161173
k	|	0.2857142857142857	|	0.48444444444444446	|	0.127948717948718
r	|	0.36764705882352944	|	0.5882352941176471	|	0.1419683257918552
ʝ	|	0.31297709923664124	|	0.5343511450381679	|	0.14342337052260715
s	|	0.3127147766323024	|	0.5480427046263345	|	0.16376950451683547
t̪	|	0.23790322580645162	|	0.43333333333333335	|	0.14038461538461544
l̪	|	1.0	|	1.0	|	0.17788461538461536
ɲ	|	0.2631578947368421	|	0.40350877192982454	|	0.07523616734143049
ˈi	|	0.31210191082802546	|	0.535031847133758	|	0.13792258696717297
x	|	0.3645833333333333	|	0.5416666666666666	|	0.10196314102564101
t͡ʃ	|	0.390625	|	0.6875	|	0.18389423076923073
u	|	0.4722222222222222	|	0.6666666666666666	|	0.10897435897435898
m	|	0.24479166666666666	|	0.35106382978723405	|	0.11333878887070378
i	|	0.40350877192982454	|	0.6842105263157895	|	0.12010796221322538
n	|	1.0	|	2.0	|	0.4871794871794872
ˈu	|	0.21428571428571427	|	0.32142857142857145	|	0.06204212454212453
p	|	0.2585034013605442	|	0.375	|	0.0878739316239316
f	|	0.28	|	0.32	|	0.07153846153846154
ɡʷ	|	0.3333333333333333	|	0.8	|	0.24615384615384617
kʷ	|	1.0	|	2.375	|	0.6562499999999999
a	|	1.0	|	2.0	|	0.15384615384615385
ˈa	|	1.0	|	4.0	|	0.9230769230769231
d	|	1.0	|	4.0	|	0.9230769230769231
ɣʷ	|	1.0	|	4.0	|	0.9423076923076923
t	|	1.0	|	6.0	|	1.4615384615384615
