Analysis for Gold

ACCURACY REPORT:
Overall accuracy:                        0.25245098
Accuracy within 1 phone:                 0.49428105
Accuracy within 2 phones:                0.75408497
Average edit distance from gold:         0.31528594
Average feature edit distance from gold: 0.52256159

Performance associated with each phone in Gold
Phone in Gold	Associated final miss likelihood	Mean Associated Normalized Lev.Dist.	Mean Associated Feat Edit Dist
b	|	0.7056277056277056	|	1.6116071428571428	|	0.5340831043956042
l	|	0.7748917748917749	|	1.8051948051948052	|	0.5664335664335662
ˈe	|	0.7242990654205608	|	1.6004672897196262	|	0.51725377426312
d̪	|	0.796	|	1.5746606334841629	|	0.5380264531848238
o	|	0.7927382753403933	|	1.6786296900489397	|	0.5765466181453132
ˈɑ	|	0.7611111111111111	|	1.65	|	0.563034188034188
n̪	|	0.8523076923076923	|	1.9067524115755627	|	0.597452386841454
ɑ	|	0.75	|	1.6729957805907174	|	0.5040976955533918
θ	|	0.9735449735449735	|	2.5161290322580645	|	0.8185483870967744
ɾ	|	0.7443609022556391	|	1.6356107660455486	|	0.5310559006211177
ɡ	|	0.7746478873239436	|	1.8848920863309353	|	0.576923076923077
w	|	0.7317073170731707	|	1.91869918699187	|	0.6020950594121326
ʝ	|	1.0	|	2.24	|	0.561346153846154
j	|	0.7703703703703704	|	1.8592592592592592	|	0.536039886039886
ˈo	|	0.686046511627907	|	1.552325581395349	|	0.4840116279069769
k	|	0.7130434782608696	|	1.5638766519823788	|	0.49567943070145704
s	|	0.6545454545454545	|	1.3320895522388059	|	0.445752009184845
t̪	|	0.6528925619834711	|	1.3776824034334765	|	0.42604820072631217
ɲ	|	0.6206896551724138	|	1.3620689655172413	|	0.4045092838196286
x	|	0.900990099009901	|	2.118811881188119	|	0.6770753998476773
e	|	0.7892976588628763	|	1.7551724137931035	|	0.5842838196286473
r	|	0.6885245901639344	|	1.5901639344262295	|	0.525220680958386
ˈi	|	0.7831325301204819	|	1.5421686746987953	|	0.4695319740500461
u	|	0.9230769230769231	|	2.1025641025641026	|	0.576923076923077
m	|	0.7894736842105263	|	1.586021505376344	|	0.5350496277915634
ˈu	|	0.8026315789473685	|	1.8157894736842106	|	0.563765182186235
i	|	0.9384615384615385	|	2.65625	|	0.8329326923076925
t͡ʃ	|	0.7346938775510204	|	1.3673469387755102	|	0.3936420722135007
p	|	0.7096774193548387	|	1.5947712418300655	|	0.49685771744595275
f	|	0.84375	|	1.84375	|	0.6087740384615385
ˌe	|	1.0	|	2.0	|	0.5
v	|	1.0	|	2.0	|	0.1346153846153846
